created_at;text_clean;author_id;hashtags;mentions;emojis;urls;public_metrics;tweet_id;conversation_id;referenced_tweets;entities;day;time;text_raw
2022-02-17 10:00:39+00:00;Wenn was mal nicht auch etwas für ist… ichbinsophiescholl;757967784;['#ichbinsophiescholl'];['@ellebil'];;['https://t.co/YMfWMoSL14'];{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0};1494250432734142467;1494250432734142467;[<ReferencedTweet id=1494250718043201536 type=replied_to];{'urls': [{'start': 68, 'end': 91, 'url': 'https://t.co/YMfWMoSL14', 'expanded_url': 'https://www.hospitalhof.de/programm/090322-politische-bildung-via-instagram/', 'display_url': 'hospitalhof.de/programm/09032…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1494250438274818049/2veidIKk?format=jpg&name=orig', 'width': 630, 'height': 415}, {'url': 'https://pbs.twimg.com/news_img/1494250438274818049/2veidIKk?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Politische Bildung via Instagram? | Hospitalhof Stuttgart', 'description': 'Anlässlich des 100. Geburtstags von Sophie Scholl hat ein Instagram-Projekt von SWR und BR die Widerstandskämpferin im vergangenen Jahr aus den Geschichtsbüchern ins Hier und Jetzt geholt. Wie ist das Redaktionsteam dabei vorgegangen? Welche Herausforderungen sind aufgetreten? Welche Effekte wurden erzielt? Welche Reaktionen gab es? Und ist Instagram überhaupt ein geeignetes Medium für politische Bildung? KOOPERATION: Landeszentrale für politische Bildung Baden-Württemberg/Team meX, Stuttgarter Jugendhaus-', 'unwound_url': 'https://www.hospitalhof.de/programm/090322-politische-bildung-via-instagram/'}], 'mentions': [{'start': 34, 'end': 42, 'username': 'ellebil', 'id': '16282076'}], 'hashtags': [{'start': 48, 'end': 67, 'tag': 'ichbinsophiescholl'}]};2022-02-17;10:00:39;Wenn was mal nicht auch etwas für @ellebil ist… #ichbinsophiescholl https://t.co/YMfWMoSL14
2022-02-17 09:53:07+00:00;Hans und Sophie Scholl haben keine Angst mehr. Sie verteilen morgen Kopien des sechsten Flugblattes der Weißen Rose in der Uni in München. auf 1943 weisserose ichbinsophiescholl;453111824;['#1943', '#weisserose', '#ichbinsophiescholl'];['@ichbinsophiescholl', '@instagram', '@BRPresse', '@SWRpresse'];;['https://t.co/jyeKQ50bad'];{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0};1494248535620947980;1494248535620947980;[<ReferencedTweet id=1494250718043201536 type=replied_to];{'urls': [{'start': 236, 'end': 259, 'url': 'https://t.co/jyeKQ50bad', 'expanded_url': 'https://twitter.com/LydiaAemilia/status/1494248535620947980/photo/1', 'display_url': 'pic.twitter.com/jyeKQ50bad'}], 'mentions': [{'start': 164, 'end': 174, 'username': 'instagram', 'id': '180505807'}, {'start': 214, 'end': 224, 'username': 'BR_Presse', 'id': '163847870'}, {'start': 225, 'end': 235, 'username': 'SWRpresse', 'id': '246379185'}], 'hashtags': [{'start': 182, 'end': 193, 'tag': 'weisserose'}, {'start': 194, 'end': 213, 'tag': 'ichbinsophiescholl'}]};2022-02-17;09:53:07;"Hans und Sophie Scholl haben keine Angst mehr. Sie verteilen morgen Kopien des sechsten Flugblattes der Weißen Rose in der Uni in München. 
@ichbinsophiescholl auf @instagram 
#1943 #weisserose #ichbinsophiescholl @BR_Presse @SWRpresse https://t.co/jyeKQ50bad"
2022-02-17 11:40:00+00:00;Uuuuuh nehmt ihr Freitag die mangelnde Aufklärung der Inszenierung der Insta-Sophie-Scholl auseinander?;3873530193;;['@zdfmagazin'];['🙊'];;{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0};1494275435605155840;1494267337406615554;[<ReferencedTweet id=1494267337406615554 type=replied_to];{'mentions': [{'start': 0, 'end': 11, 'username': 'zdfmagazin', 'id': '1335048846'}]};2022-02-17;11:40:00;@zdfmagazin Uuuuuh nehmt ihr Freitag die mangelnde Aufklärung der Inszenierung der Insta-Sophie-Scholl auseinander?🙊
2022-02-17 11:57:44+00:00;junge morgen wird sophie scholl verhaftet hoffentlich lässt die gestapo ihr das handy;1312830812161748994;;;;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0};1494279895995854849;1494279895995854849;[<ReferencedTweet id=1494230974779084803 type=replied_to];{'mentions': [{'start': 0, 'end': 10, 'username': 'mass_voll', 'id': '1363744426217140227'}]};2022-02-17;11:57:44;junge morgen wird sophie scholl verhaftet hoffentlich lässt die gestapo ihr das handy
2022-02-17 12:12:00+00:00;"Gibts euch immer noch? Danke für euren Mut, jeden Tag setzt ihr euer Leben für uns aufs Spiel. Ihr seid meine Helden: ""Anne Frank, Sophie Scholl, Mahatma Gandhi, Rosa Parks, Martin Luther King, Nelson Mandela und Massvoll"". So werden sie in 100 Jahren reden.";1027084864888168448;;['@massvoll'];['😂'];;{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0};1494283486517243908;1494230974779084803;[<ReferencedTweet id=1494230974779084803 type=replied_to];{'mentions': [{'start': 0, 'end': 10, 'username': 'mass_voll', 'id': '1363744426217140227'}]};2022-02-17;12:12:00;"@mass_voll Gibts euch immer noch? Danke für euren Mut, jeden Tag setzt ihr euer Leben für uns aufs Spiel. Ihr seid meine Helden: ""Anne Frank, Sophie Scholl, Mahatma Gandhi, Rosa Parks, Martin Luther King, Nelson Mandela und Massvoll"". So werden sie in 100 Jahren reden. 😂"
2022-02-17 13:08:45+00:00;"Das erste Mal seit über 75 Jahren haben Deutsche die Wahl, bin ich wie Sophie Scholl oder bin ich eher Jakob Schmid. Der Großteil hat sich nach ""Nie wieder"" für ""Schon wieder"" entschieden.";1474059804599595015;;['@nikitheblogger'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1494297767669284873;1494293685361688582;[<ReferencedTweet id=1494293685361688582 type=replied_to];{'mentions': [{'start': 0, 'end': 15, 'username': 'nikitheblogger', 'id': '809188392089092097'}]};2022-02-17;13:08:45;"@nikitheblogger Das erste Mal seit über 75 Jahren haben Deutsche die Wahl, bin ich wie Sophie Scholl oder bin ich eher Jakob Schmid. Der Großteil hat sich nach ""Nie wieder"" für ""Schon wieder"" entschieden."
2022-02-17 13:04:35+00:00;Wäre das nicht eine spannende Frage für die publichistory ? ichbinsophiescholl;4839586389;['#publichistory', '#ichbinsophiescholl'];;;['https://t.co/5Tr0LpEYGH'];{'retweet_count': 1, 'reply_count': 0, 'like_count': 11, 'quote_count': 0};1494296719215009797;1494296719215009797;[<ReferencedTweet id=1494290868974587914 type=quoted];{'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/5Tr0LpEYGH', 'expanded_url': 'https://twitter.com/moritz_hoffmann/status/1494290868974587914', 'display_url': 'twitter.com/moritz_hoffman…'}], 'hashtags': [{'start': 44, 'end': 58, 'tag': 'publichistory'}, {'start': 61, 'end': 80, 'tag': 'ichbinsophiescholl'}]};2022-02-17;13:04:35;"Wäre das nicht eine spannende Frage für die #publichistory ?
#ichbinsophiescholl https://t.co/5Tr0LpEYGH"
2022-02-17 13:02:07+00:00;Eine Schande ist das, die missbrauchen alles, erst Anne Frank, dann die weiße Rose und jetzt Bonhoeffer. Widerlich;911951125120798722;;;['🤢'];['https://t.co/XckvqQ4unk'];{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0};1494296098499870725;1494296098499870725;[<ReferencedTweet id=1494294823381225475 type=quoted];{'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/XckvqQ4unk', 'expanded_url': 'https://twitter.com/sternde/status/1494294823381225475', 'display_url': 'twitter.com/sternde/status…'}]};2022-02-17;13:02:07;Eine Schande ist das, die missbrauchen alles, erst Anne Frank, dann die weiße Rose und jetzt Bonhoeffer. Widerlich🤢 https://t.co/XckvqQ4unk
2022-02-17 13:00:09+00:00;Querdenker halten sich ja auch für Sophie Scholl und vergleichen sich mit den Juden.;3305763928;;['@sternde'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1494295603056197635;1494294823381225475;[<ReferencedTweet id=1494294823381225475 type=replied_to];{'mentions': [{'start': 0, 'end': 8, 'username': 'sternde', 'id': '18774524'}]};2022-02-17;13:00:09;@sternde Querdenker halten sich ja auch für Sophie Scholl und vergleichen sich mit den Juden.
2022-02-17 12:41:20+00:00;Wäre es arg unfair zu konstatieren, dass zum Ende von ichbinsophiescholl die Leiterkenntnis der allermeisten Follower:innen ist, dass man sich lieber nicht an Widerstand gegen eine Diktatur beteiligen sollte?;1381863452;['#ichbinsophiescholl'];;;['https://t.co/u44kZ1BSXX'];{'retweet_count': 64, 'reply_count': 19, 'like_count': 1034, 'quote_count': 12};1494290868974587914;1494290868974587914;[<ReferencedTweet id=1494290868974587914 type=retweeted];{'urls': [{'start': 210, 'end': 233, 'url': 'https://t.co/u44kZ1BSXX', 'expanded_url': 'https://twitter.com/moritz_hoffmann/status/1494290868974587914/photo/1', 'display_url': 'pic.twitter.com/u44kZ1BSXX'}], 'hashtags': [{'start': 54, 'end': 73, 'tag': 'ichbinsophiescholl'}]};2022-02-17;12:41:20;Wäre es arg unfair zu konstatieren, dass zum Ende von #ichbinsophiescholl die Leiterkenntnis der allermeisten Follower:innen ist, dass man sich lieber nicht an Widerstand gegen eine Diktatur beteiligen sollte? https://t.co/u44kZ1BSXX
2022-02-17 03:07:21+00:00;Sophie Scholl;1335755932702224385;;['@GatorGately', '@FXMC1957'];['💛'];;{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0};1494146421112643584;1493952833846140935;[<ReferencedTweet id=1494074923735601153 type=replied_to];{'mentions': [{'start': 0, 'end': 12, 'username': 'GatorGately', 'id': '852003102'}, {'start': 13, 'end': 22, 'username': 'FXMC1957', 'id': '247874198'}]};2022-02-17;03:07:21;@GatorGately @FXMC1957 💛Sophie Scholl
2022-02-17 02:03:50+00:00;Weiße Rose Gedächtnisvorlesung 2022: “Gesellschaftlicher Zusammenhalt und mediale Verantwortung”;833733476373377024;;;;['https://t.co/TT4sdj2cJC'];{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1494130438847307778;1494130438847307778;[<ReferencedTweet id=1494082687979511812 type=replied_to];{'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/TT4sdj2cJC', 'expanded_url': 'https://3xyz.de/net/wissenundbildung/wissenundbildung/weisse-rose-gedaechtnisvorlesung-2022-gesellschaftlicher-zusammenhalt-und-mediale-verantwortung/', 'display_url': '3xyz.de/net/wissenundb…'}]};2022-02-17;02:03:50;Weiße Rose Gedächtnisvorlesung 2022: “Gesellschaftlicher Zusammenhalt und mediale Verantwortung” https://t.co/TT4sdj2cJC
2022-02-17 00:44:39+00:00;die weisse rose lässt euch keine ruhe...;40341541;;['@RRRDonner'];;;{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0};1494110508231835650;1493952833846140935;[<ReferencedTweet id=1493952833846140935 type=replied_to];{'mentions': [{'start': 0, 'end': 10, 'username': 'RRRDonner', 'id': '1335755932702224385'}]};2022-02-17;00:44:39;@RRRDonner die weisse rose lässt euch keine ruhe...
2022-02-17 09:10:43+00:00;Die wichswichtel missbrauchen für ihre Aufkleber das Andenken an die Weiße Rose ... sie verwenden Versalien und schreiben weiß mit doppel-s ...;1242567569783037952;['#wichswichtel'];['@FlugschuleE'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0};1494237864292454401;1494225405431144448;[<ReferencedTweet id=1494225405431144448 type=replied_to];{'mentions': [{'start': 0, 'end': 12, 'username': 'FlugschuleE', 'id': '1276612080012050432'}], 'hashtags': [{'start': 17, 'end': 30, 'tag': 'wichswichtel'}]};2022-02-17;09:10:43;@FlugschuleE Die #wichswichtel missbrauchen für ihre Aufkleber das Andenken an die Weiße Rose ... sie verwenden Versalien und schreiben weiß mit doppel-s ...
2022-02-17 08:57:48+00:00;Also sich “die weisse rose” zu nennen ist einzig und allein ein beweis, dass die leute absolut verblödet sind. Sich mit solchen Helden der geschichte zu vergleichen weil man gegen gesundheitsmaßnahmen für alle auf die straße geht ist schlichtweg hirnrissig;3794894475;;['@MichaelJanHH', '@AmelieFreiberg', '@sciffert'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 12, 'quote_count': 0};1494234615963439106;1493986727135961088;[<ReferencedTweet id=1494223968043249668 type=replied_to];{'mentions': [{'start': 0, 'end': 13, 'username': 'MichaelJanHH', 'id': '1454710591638147077'}, {'start': 14, 'end': 29, 'username': 'AmelieFreiberg', 'id': '1362085664758595586'}, {'start': 30, 'end': 40, 'username': 'sci_ffert', 'id': '1407429501802487811'}]};2022-02-17;08:57:48;@MichaelJanHH @AmelieFreiberg @sci_ffert Also sich “die weisse rose” zu nennen ist einzig und allein ein beweis, dass die leute absolut verblödet sind. Sich mit solchen Helden der geschichte zu vergleichen weil man gegen gesundheitsmaßnahmen für alle auf die straße geht ist schlichtweg hirnrissig
2022-02-17 08:18:46+00:00;Viel zu spät gesehen, Serie wird wahrscheinlich bald aus sein, aber man kann ggfs. nachlesen: FCKNZS IchBinSophieScholl;1675433401;['#FCKNZS', '#IchBinSophieScholl'];;;['https://t.co/bxeGwTIk1k', 'https://t.co/fDl7pWR0nV'];{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0};1494224793373130756;1494224793373130756;[<ReferencedTweet id=1494197474994569223 type=retweeted];{'urls': [{'start': 94, 'end': 117, 'url': 'https://t.co/bxeGwTIk1k', 'expanded_url': 'http://instagram.com/ichbinsophiescholl', 'display_url': 'instagram.com/ichbinsophiesc…'}, {'start': 120, 'end': 143, 'url': 'https://t.co/fDl7pWR0nV', 'expanded_url': 'https://www.swr.de/unternehmen/ich-bin-sophie-scholl-instagram-serie-102.html', 'display_url': 'swr.de/unternehmen/ic…'}], 'hashtags': [{'start': 145, 'end': 152, 'tag': 'FCKNZS'}, {'start': 153, 'end': 172, 'tag': 'IchBinSophieScholl'}]};2022-02-17;08:18:46;"Viel zu spät gesehen, Serie wird wahrscheinlich bald aus sein, aber man kann ggfs. nachlesen: https://t.co/bxeGwTIk1k 

https://t.co/fDl7pWR0nV

#FCKNZS #IchBinSophieScholl"
2022-02-17 08:15:56+00:00;Die Weisse Rose stand für den Widerstand gegen den Nationalsozialismus, die Unterdrückung von Minderheiten, gegen Diffamierung. Sie auch? Haben Sie sich schon mal gefragt warum Deutschland und Österreich die einzigen Länder sind, die das Thema Impfzwang forcieren?;1454710591638147077;;['@fatherforfuture', '@sciffert'];;;{'retweet_count': 0, 'reply_count': 3, 'like_count': 4, 'quote_count': 0};1494224081155248132;1493986727135961088;[<ReferencedTweet id=1494000397119283213 type=replied_to];{'mentions': [{'start': 0, 'end': 16, 'username': 'fatherforfuture', 'id': '1402190038599933954'}, {'start': 17, 'end': 27, 'username': 'sci_ffert', 'id': '1407429501802487811'}]};2022-02-17;08:15:56;@fatherforfuture @sci_ffert Die Weisse Rose stand für den Widerstand gegen den Nationalsozialismus, die Unterdrückung von Minderheiten, gegen Diffamierung. Sie auch? Haben Sie sich schon mal gefragt warum Deutschland und Österreich die einzigen Länder sind, die das Thema Impfzwang forcieren?
2022-02-17 08:15:29+00:00;Die Weisse Rose stand für den Widerstand gegen den Nationalsozialismus, die Unterdrückung von Minderheiten, gegen Diffamierung. Sie auch? Haben Sie sich schon mal gefragt warum Deutschland und Österreich die einzigen Länder sind, die das Thema Impfzwang forcieren?;1454710591638147077;;['@AmelieFreiberg', '@sciffert'];;;{'retweet_count': 0, 'reply_count': 3, 'like_count': 6, 'quote_count': 0};1494223968043249668;1493986727135961088;[<ReferencedTweet id=1494056854074368004 type=replied_to];{'mentions': [{'start': 0, 'end': 15, 'username': 'AmelieFreiberg', 'id': '1362085664758595586'}, {'start': 16, 'end': 26, 'username': 'sci_ffert', 'id': '1407429501802487811'}]};2022-02-17;08:15:29;@AmelieFreiberg @sci_ffert Die Weisse Rose stand für den Widerstand gegen den Nationalsozialismus, die Unterdrückung von Minderheiten, gegen Diffamierung. Sie auch? Haben Sie sich schon mal gefragt warum Deutschland und Österreich die einzigen Länder sind, die das Thema Impfzwang forcieren?
2022-02-17 07:52:55+00:00;Vollpfosten bilden sich ein die Weiße Rose channeln -;222024531;;['@sciffert'];['😳', '🤦\u200d♂️'];;{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1494218285835030529;1493986727135961088;[<ReferencedTweet id=1493986727135961088 type=replied_to];{'mentions': [{'start': 0, 'end': 10, 'username': 'sci_ffert', 'id': '1407429501802487811'}]};2022-02-17;07:52:55;@sci_ffert 😳 Vollpfosten bilden sich ein die Weiße Rose channeln - 🤦‍♂️
2022-02-17 07:42:28+00:00;ich verfolge dieses unglaublich gelungene Projekt seit einigen Monaten und kann dem und dem sowie allen Beteiligten nur gratulieren. Hervorragend!;796836182;;['@SWRpresse', '@br24', '@ichbinsophiescholl'];;['https://t.co/ke5xfF2OFq'];{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0};1494215659009544197;1494215659009544197;[<ReferencedTweet id=1493986727135961088 type=replied_to];{'urls': [{'start': 187, 'end': 210, 'url': 'https://t.co/ke5xfF2OFq', 'expanded_url': 'https://www.swr.de/unternehmen/kommunikation/pressemeldungen/ichbinsophiescholl-schlussphase-100.html', 'display_url': 'swr.de/unternehmen/ko…'}], 'mentions': [{'start': 84, 'end': 94, 'username': 'SWRpresse', 'id': '246379185'}, {'start': 103, 'end': 108, 'username': 'BR24', 'id': '90524645'}]};2022-02-17;07:42:28;"ich verfolge dieses unglaublich gelungene Projekt seit einigen Monaten und kann dem @SWRpresse und dem @br24 sowie allen Beteiligten nur gratulieren. Hervorragend!  @ichbinsophiescholl 
 https://t.co/ke5xfF2OFq"
2022-02-17 05:00:46+00:00;Welch ein Fortschritt! Jetzt sind die Regime-Opfer hier nicht mehr Anne Frank oder Sophie Scholl, sondern nur noch Galileo Galilei. Wer sich nicht impfen lassen will, der muss sich halt ungeschützt infizieren. Wer Spaß daran hat, dem sei es gegönnt.;39652041;;['@moeslroland', '@jamilaanna'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1494174965586878466;1493973101360594944;[<ReferencedTweet id=1494005437053771789 type=replied_to];{'mentions': [{'start': 0, 'end': 13, 'username': 'moesl_roland', 'id': '114180822'}, {'start': 14, 'end': 26, 'username': 'jamila_anna', 'id': '859883348'}]};2022-02-17;05:00:46;"@moesl_roland @jamila_anna Welch ein Fortschritt! Jetzt sind die Regime-Opfer hier nicht mehr Anne Frank oder Sophie Scholl, sondern nur noch Galileo Galilei.  

Wer sich nicht impfen lassen will, der muss sich halt ungeschützt infizieren. Wer Spaß daran hat, dem sei es gegönnt."
2022-02-17 06:26:11+00:00;Der blockt mich weil ich ein Zitat von Sophie Scholl genommen habe …. Jetzt übernehmen die dummen Österreicher die holocaust Masche … jeder der anders denkt ist ein Nazi und natürlich darf man den anders behandeln….. Medien machen idioten aus dem Volk;913089702470848514;;['@MargotNemecek', '@johntigertender'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0};1494196459721347073;1493844489651245062;[<ReferencedTweet id=1494173816477687810 type=replied_to];{'mentions': [{'start': 0, 'end': 14, 'username': 'MargotNemecek', 'id': '1297761371245940737'}, {'start': 15, 'end': 31, 'username': 'johntigertender', 'id': '284436287'}]};2022-02-17;06:26:11;@MargotNemecek @johntigertender Der blockt mich weil ich ein Zitat von Sophie Scholl genommen habe …. Jetzt übernehmen die dummen Österreicher die holocaust Masche … jeder der anders denkt ist ein Nazi und natürlich darf man den anders behandeln….. Medien machen idioten aus dem Volk
2022-02-17 16:24:02+00:00;Warum der ichbinsophiescholl Account viel besser ist als die meisten hier glauben erkläre ich hier Thread 1/17;1191429793;['#ichbinsophiescholl'];;['👇👇👇👇👇👇👇👇👇👇👇👇'];;{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0};1494346914229272577;1494346914229272577;[<ReferencedTweet id=1494345394293133312 type=retweeted];{'hashtags': [{'start': 10, 'end': 29, 'tag': 'ichbinsophiescholl'}]};2022-02-17;16:24:02;"Warum der #ichbinsophiescholl Account viel besser ist als die meisten hier glauben erkläre ich hier
👇👇👇👇👇👇👇👇👇👇👇👇Thread 1/17"
2022-02-17 13:29:05+00:00;Deutsche Weiße Rose;1237279124839895040;;;;['https://t.co/vZUti1FZtl'];{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0};1494302885210906633;1494302885210906633;[<ReferencedTweet id=1494209032361553921 type=quoted];{'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/vZUti1FZtl', 'expanded_url': 'https://twitter.com/betablogr/status/1494209032361553921', 'display_url': 'twitter.com/betablogr/stat…'}]};2022-02-17;13:29:05;Deutsche Weiße Rose https://t.co/vZUti1FZtl
2022-02-17 16:46:56+00:00;sophie scholl…;2577866495;;['@zdfmagazin'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0};1494352677257596937;1494351114237530114;[<ReferencedTweet id=1494351114237530114 type=replied_to];{'mentions': [{'start': 0, 'end': 11, 'username': 'zdfmagazin', 'id': '1335048846'}]};2022-02-17;16:46:56;@zdfmagazin sophie scholl…
2022-02-17 16:41:31+00:00;Nach dem Sophie Scholl acc auf Insta überrascht dich das noch?;882201409902587904;;['@ivanivan1'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0};1494351313223798786;1494300784841969668;[<ReferencedTweet id=1494300784841969668 type=replied_to];{'mentions': [{'start': 0, 'end': 11, 'username': 'ivanivan_1', 'id': '815198860503056384'}]};2022-02-17;16:41:31;@ivanivan_1 Nach dem Sophie Scholl acc auf Insta überrascht dich das noch?
2022-02-17 16:36:48+00:00;Wenn ab nächster Woche der kopflose Geist von Sophie Scholl bei Instagram den weiteren Verlauf des zweiten Weltkriegs kommentiert ziehe ich doch noch meinen Hut vor den Verantwortlichen.;1374803720727367680;;;;;{'retweet_count': 1, 'reply_count': 2, 'like_count': 18, 'quote_count': 0};1494350126684553220;1494350126684553220;[<ReferencedTweet id=1097402742337765376 type=retweeted];{'mentions': [{'start': 3, 'end': 16, 'username': 'artscape_tha', 'id': '741232247638884352'}], 'annotations': [{'start': 29, 'end': 35, 'probability': 0.5407, 'type': 'Organization', 'normalized_text': 'ミュンヘン大学'}, {'start': 79, 'end': 85, 'probability': 0.9378, 'type': 'Person', 'normalized_text': 'ハンス・ショル'}]};2022-02-17;16:36:48;Wenn ab nächster Woche der kopflose Geist von Sophie Scholl bei Instagram den weiteren Verlauf des zweiten Weltkriegs kommentiert ziehe ich doch noch meinen Hut vor den Verantwortlichen.
2022-02-17 14:34:45+00:00;naja in paar tagen ist ja historisch gesehen vorbei also bis die macher:innen sich eben mit „2 sophie 2 scholl“ melden;1663452721;;['@aidabaghernejad'];;;{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0};1494319411959791623;1494308337957154816;[<ReferencedTweet id=1494319006408339464 type=replied_to];{'mentions': [{'start': 0, 'end': 16, 'username': 'aidabaghernejad', 'id': '843416353'}]};2022-02-17;14:34:45;@aidabaghernejad naja in paar tagen ist ja historisch gesehen vorbei also bis die macher:innen sich eben mit „2 sophie 2 scholl“ melden
2022-02-17 14:33:00+00:00;Präsentiert von Weiße Rose... kann nicht so viel essen wie ich kotzen muss...;891314979810541568;;['@sciffert'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1494318972547731457;1493986727135961088;[<ReferencedTweet id=1493986727135961088 type=replied_to];{'mentions': [{'start': 0, 'end': 10, 'username': 'sci_ffert', 'id': '1407429501802487811'}]};2022-02-17;14:33:00;@sci_ffert Präsentiert von Weiße Rose... kann nicht so viel essen wie ich kotzen muss...
2022-02-17 14:29:13+00:00;ichbinsophiescholl CN Drugs Das kann doch kein ernst gemeintes Projekt sein? Wenn ja, wieviel kann Deutschland zu solchen Themen falsch machen? DE: hold my Panzerschokolade.;3094720180;['#ichbinsophiescholl'];;;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 17, 'quote_count': 0};1494318018058276864;1494318018058276864;[<ReferencedTweet id=1493986727135961088 type=replied_to];{'hashtags': [{'start': 0, 'end': 19, 'tag': 'ichbinsophiescholl'}]};2022-02-17;14:29:13;"#ichbinsophiescholl 

CN Drugs

Das kann doch kein ernst gemeintes Projekt sein?

Wenn ja, wieviel kann Deutschland zu solchen Themen falsch machen?

DE: hold my Panzerschokolade."
2022-02-17 14:28:37+00:00;Dieser ICH BIN SOPHIE SCHOLL Account ist auch nur noch drei Tage von so nem Post entfernt:;236935356;;;;['https://t.co/eD31jGasJN'];{'retweet_count': 1, 'reply_count': 2, 'like_count': 126, 'quote_count': 0};1494317866941751299;1494317866941751299;[<ReferencedTweet id=1493986727135961088 type=replied_to];{'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/eD31jGasJN', 'expanded_url': 'https://twitter.com/starcaztle/status/1494317866941751299/photo/1', 'display_url': 'pic.twitter.com/eD31jGasJN'}]};2022-02-17;14:28:37;Dieser ICH BIN SOPHIE SCHOLL Account ist auch nur noch drei Tage von so nem Post entfernt: https://t.co/eD31jGasJN
2022-02-17 14:24:52+00:00;"Realtalk Antwort: man macht jetzt das mit Sophie Scholl, weil die ""Eva Stories"" nach der Geschichte Eva Heymans erfolgreich war und international bei diversen renommierten Institutionen Anklang fand. Gibt einige dieser Projekte. Manche mehr manche weniger gelungen.";1090339197746061312;;['@erkanallesffm'];;;{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0};1494316924691357697;1494312459410280453;[<ReferencedTweet id=1494313252053991424 type=replied_to];{'mentions': [{'start': 0, 'end': 14, 'username': 'erkanallesffm', 'id': '888447823783616512'}]};2022-02-17;14:24:52;"@erkanallesffm Realtalk Antwort: man macht jetzt das mit Sophie Scholl, weil die ""Eva Stories"" nach der Geschichte Eva Heymans erfolgreich war und international bei diversen renommierten Institutionen Anklang fand. Gibt einige dieser Projekte. Manche mehr manche weniger gelungen."
2022-02-17 14:21:30+00:00;"ABSAGE: Wegen eines Sturmschadens an der Halepaghen-Schule in Buxtehude werden die Veranstaltungen ""Das Oberlicht"" (19.2.) und ""Sophie Scholl – Die letzten Tage“ (20.2.) kurzfristig abgesagt. Ticketinfos/Umtausch im Kulturbüro";862779864;['#ABSAGE', '#Buxtehude'];;['🌬️🎫', '⤵️'];['https://t.co/8zlFQTUA6Z'];{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0};1494316076745768962;1494316076745768962;[<ReferencedTweet id=1494313252053991424 type=replied_to];{'urls': [{'start': 235, 'end': 258, 'url': 'https://t.co/8zlFQTUA6Z', 'expanded_url': 'https://t1p.de/ddte', 'display_url': 't1p.de/ddte'}], 'hashtags': [{'start': 3, 'end': 10, 'tag': 'ABSAGE'}, {'start': 66, 'end': 76, 'tag': 'Buxtehude'}]};2022-02-17;14:21:30;"🌬️🎫#ABSAGE: Wegen eines Sturmschadens an der Halepaghen-Schule in #Buxtehude werden die Veranstaltungen ""Das Oberlicht"" (19.2.) und ""Sophie Scholl – Die letzten Tage“ (20.2.) kurzfristig abgesagt. Ticketinfos/Umtausch im Kulturbüro ⤵️
https://t.co/8zlFQTUA6Z"
